release site,year,released,sal_tot,sal_cvp,sal_swp,fall,winter,late_fall,dcc,CI,km,sac_in,exports,exp_prop_sac,length,ocean_adj,ci_cpue,km_z,sac_in_z,exports_z,length_z,ocean_adj_z,ci_cpue_z,CVP,SWP,CVP_z,SWP_z,OMR_z,SJ_Z,pro_z
lk_red,2001,6013,0,0,0,0,1,0,0,0,623.738619,15000,7448,0.496533333,75,9,0,0.868600654,-0.704714945,0.576881826,-0.274513869,-0.621524635,-0.596515993,3394.857143,3030.142857,0.634292924,0.104807712,-0.581195512,-0.533400946,1.26373364
lk_red,1999,6049,0,0,0,0,1,0,0,2,623.738619,36000,5944,0.165111111,84,8,1.587,0.868600654,0.301214872,0.132786691,0.070593084,-0.623488851,-0.351500574,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
lk_red,2002,6086,0,0,0,0,1,0,0,0,623.738619,19700,6259,0.317715736,80,0,0,0.868600654,-0.479578272,0.225798638,-0.082787784,-0.639202575,-0.596515993,4220.857143,3091.571429,1.218234311,0.134957409,-1.193109038,-0.63419277,0.324078358
lk_red,2001,6166,0,0,0,0,1,0,0,0,623.738619,15000,7448,0.496533333,75,0,0,0.868600654,-0.704714945,0.576881826,-0.274513869,-0.639202575,-0.596515993,3394.857143,3030.142857,0.634292924,0.104807712,-0.581195512,-0.533400946,1.26373364
lk_red,1999,6167,0,0,0,0,1,0,0,0,623.738619,36000,5944,0.165111111,78,8,0,0.868600654,0.301214872,0.132786691,-0.159478218,-0.623488851,-0.596515993,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
lk_red,2002,6245,4,0,4,0,1,0,0,0,623.738619,19700,6259,0.317715736,80,7,0,0.868600654,-0.479578272,0.225798638,-0.082787784,-0.625453066,-0.596515993,4220.857143,3091.571429,1.218234311,0.134957409,-1.193109038,-0.63419277,0.324078358
lk_red,1999,6341,0,0,0,0,1,0,0,1,623.738619,36000,5944,0.165111111,88,8,0.794,0.868600654,0.301214872,0.132786691,0.223973952,-0.623488851,-0.473931089,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
rbdd,2000,6383,0,0,0,1,0,0,0,0,506.938619,39700,6908,0.174005038,42,0,0,0.332016125,0.478450126,0.417432775,-1.539906031,-0.639202575,-0.596515993,2122.857143,5198.714286,-0.264948533,1.169162131,-1.11944204,-0.573056746,-0.431096293
lk_red,2001,6403,0,0,0,0,1,0,0,0,623.738619,15000,7448,0.496533333,79,0,0,0.868600654,-0.704714945,0.576881826,-0.121133001,-0.639202575,-0.596515993,3394.857143,3030.142857,0.634292924,0.104807712,-0.581195512,-0.533400946,1.26373364
lk_red,1999,6889,0,0,0,0,1,0,0,2,623.738619,36000,5944,0.165111111,78,33,0.629,0.868600654,0.301214872,0.132786691,-0.159478218,-0.574383463,-0.499405282,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
lk_red,2001,6901,0,0,0,0,1,0,0,0,623.738619,15000,7448,0.496533333,72,11,0,0.868600654,-0.704714945,0.576881826,-0.389549521,-0.617596204,-0.596515993,3394.857143,3030.142857,0.634292924,0.104807712,-0.581195512,-0.533400946,1.26373364
lk_red,1999,7093,0,0,0,0,1,0,0,2,623.738619,36000,5944,0.165111111,86,43,0.971,0.868600654,0.301214872,0.132786691,0.147283518,-0.554741308,-0.446604228,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
lk_red,1999,7244,0,0,0,0,1,0,0,1,623.738619,36000,5944,0.165111111,82,27,1.429,0.868600654,0.301214872,0.132786691,-0.00609735,-0.586168756,-0.375894044,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
lk_red,2007,7367,0,0,0,0,1,0,0,3,623.738619,14600,2909,0.199246575,85,NA,1.875,0.868600654,-0.723875513,-0.763376032,0.108938301,NA,-0.307036529,3590.857143,2296,0.772855287,-0.255516225,0.186815856,-0.540010246,-0.298456419
lk_red,1999,7480,0,0,0,0,1,0,0,1,623.738619,36000,5944,0.165111111,73,15,0.314,0.868600654,0.301214872,0.132786691,-0.351204304,-0.609739342,-0.548037832,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
lk_red,1999,7614,0,0,0,0,1,0,0,1,623.738619,36000,5944,0.165111111,75,30,0.5,0.868600654,0.301214872,0.132786691,-0.274513869,-0.580276109,-0.519321469,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
lk_red,1999,7869,0,0,0,0,1,0,0,1,623.738619,36000,5944,0.165111111,74,7,0.463,0.868600654,0.301214872,0.132786691,-0.312859086,-0.625453066,-0.525033864,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
lk_red,1999,7910,0,0,0,0,1,0,0,1,623.738619,36000,5944,0.165111111,70,9,0.27,0.868600654,0.301214872,0.132786691,-0.466239955,-0.621524635,-0.55483095,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
lk_red,2007,8068,0,0,0,0,1,0,0,4,623.738619,14600,2909,0.199246575,85,NA,2.857,0.868600654,-0.723875513,-0.763376032,0.108938301,NA,-0.155426484,3590.857143,2296,0.772855287,-0.255516225,0.186815856,-0.540010246,-0.298456419
lk_red,1999,8075,0,0,0,0,1,0,0,0,623.738619,36000,5944,0.165111111,76,5,0,0.868600654,0.301214872,0.132786691,-0.236168652,-0.629381497,-0.596515993,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
lk_red,2001,8106,6,0,6,0,1,0,0,0,623.738619,15000,7448,0.496533333,75,24,0,0.868600654,-0.704714945,0.576881826,-0.274513869,-0.592061402,-0.596515993,3394.857143,3030.142857,0.634292924,0.104807712,-0.581195512,-0.533400946,1.26373364
lk_red,2003,8131,21,12,9,0,1,0,0,1,623.738619,21400,11052,0.516448598,82,67,0.833,0.868600654,-0.398145858,1.641056605,-0.00609735,-0.507600136,-0.467909916,3930,5781.857143,1.012612612,1.455373906,-1.195114146,-0.592884645,1.368384883
lk_red,2007,8346,0,0,0,0,1,0,0,1,623.738619,14600,2909,0.199246575,85,NA,0.714,0.868600654,-0.723875513,-0.763376032,0.108938301,NA,-0.486282213,3590.857143,2296,0.772855287,-0.255516225,0.186815856,-0.540010246,-0.298456419
lk_red,2007,8458,9,0,9,0,1,0,0,2,623.738619,14600,2909,0.199246575,85,NA,1.25,0.868600654,-0.723875513,-0.763376032,0.108938301,NA,-0.403529683,3590.857143,2296,0.772855287,-0.255516225,0.186815856,-0.540010246,-0.298456419
lk_red,2007,8471,0,0,0,0,1,0,0,2,623.738619,14600,2909,0.199246575,85,NA,1.429,0.868600654,-0.723875513,-0.763376032,0.108938301,NA,-0.375894044,3590.857143,2296,0.772855287,-0.255516225,0.186815856,-0.540010246,-0.298456419
lk_red,2007,8649,0,0,0,0,1,0,0,1,623.738619,14600,2909,0.199246575,85,NA,0.714,0.868600654,-0.723875513,-0.763376032,0.108938301,NA,-0.486282213,3590.857143,2296,0.772855287,-0.255516225,0.186815856,-0.540010246,-0.298456419
elk,2002,8751,0,0,0,1,0,0,0,1,151.038619,14000,1744,0.124571429,59,17,0.163,-1.303004711,-0.752616365,-1.107372596,-0.888037342,-0.605810911,-0.571350578,884.8571429,642.2857143,-1.140153661,-1.067174114,-0.620413701,-0.592884645,-0.690861286
yolo,2002,8937,0,0,0,1,0,0,0,2,151.338619,16400,7247,0.441890244,59,17,0.472,-1.301626498,-0.637652957,0.517531346,-0.888037342,-0.605810911,-0.523644362,2815.571429,2609.857143,0.224766407,-0.101472308,-0.620413701,-0.592884645,0.976593738
lk_red,2007,9024,0,0,0,0,1,0,0,2,623.738619,14600,2909,0.199246575,85,NA,1.25,0.868600654,-0.723875513,-0.763376032,0.108938301,NA,-0.403529683,3590.857143,2296,0.772855287,-0.255516225,0.186815856,-0.540010246,-0.298456419
yolo,2001,9134,0,0,0,1,0,0,0,0,151.338619,11600,6327,0.545431034,59,24,0,-1.301626498,-0.867579772,0.245877407,-0.888037342,-0.592061402,-0.596515993,1743.285714,1639.714286,-0.533286869,-0.577627173,-0.227353904,0.023432571,1.520682529
elk,2001,9149,0,0,0,1,0,0,0,1,151.038619,12600,6123,0.485952381,63,0,0.722,-1.303004711,-0.819678353,0.185641099,-0.734656474,-0.639202575,-0.4850471,2316.285714,2308.714286,-0.128204043,-0.249275939,-0.662846445,-0.447480047,1.208132582
lk_red,2007,9160,17,0,17,0,1,0,0,0,623.738619,14600,2909,0.199246575,85,NA,0,0.868600654,-0.723875513,-0.763376032,0.108938301,NA,-0.596515993,3590.857143,2296,0.772855287,-0.255516225,0.186815856,-0.540010246,-0.298456419
lk_red,1999,9409,0,0,0,0,1,0,0,1,623.738619,36000,5944,0.165111111,70,0,0.538,0.868600654,0.301214872,0.132786691,-0.466239955,-0.639202575,-0.513454685,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
yolo,2001,9448,0,0,0,1,0,0,0,0,151.338619,13300,6882,0.517443609,63,6,0,-1.301626498,-0.786147359,0.409755599,-0.734656474,-0.627417282,-0.596515993,3102,1572.857143,0.427257324,-0.610441262,-0.662846445,-0.447480047,1.373613493
lk_red,1999,9464,0,0,0,0,1,0,0,0,623.738619,36000,5944,0.165111111,84,9,0,0.868600654,0.301214872,0.132786691,0.070593084,-0.621524635,-0.596515993,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
elk,2004,9480,3,0,3,1,0,0,0,0,151.038619,17500,1430,0.081714286,54,32,0,-1.303004711,-0.584961395,-1.200089267,-1.079763427,-0.576347678,-0.596515993,551.5714286,917.7142857,-1.375770274,-0.931991286,-1.117846253,-0.516877696,-0.916068097
lk_red,2007,9502,0,0,0,0,1,0,0,1,623.738619,14600,2909,0.199246575,85,NA,0.714,0.868600654,-0.723875513,-0.763376032,0.108938301,NA,-0.486282213,3590.857143,2296,0.772855287,-0.255516225,0.186815856,-0.540010246,-0.298456419
elk,2001,9507,0,0,0,1,0,0,0,1,151.038619,12600,6123,0.485952381,63,0,0.722,-1.303004711,-0.819678353,0.185641099,-0.734656474,-0.639202575,-0.4850471,2316.285714,2308.714286,-0.128204043,-0.249275939,-0.662846445,-0.447480047,1.208132582
elk,2001,9508,0,0,0,1,0,0,0,0,151.038619,12600,6123,0.485952381,63,12,0,-1.303004711,-0.819678353,0.185641099,-0.734656474,-0.615631989,-0.596515993,2316.285714,2308.714286,-0.128204043,-0.249275939,-0.662846445,-0.447480047,1.208132582
yolo,2006,9509,0,0,0,1,0,0,0,0,151.338619,71200,4151,0.058300562,58,0,0,-1.301626498,1.987344852,-0.396643214,-0.926382559,-0.639202575,-0.596515993,1530,3537.714286,-0.684069382,0.353928348,0.695761328,1.089182182,-1.039103132
yolo,2001,9526,0,0,0,1,0,0,0,0,151.338619,13300,6882,0.517443609,63,5,0,-1.301626498,-0.786147359,0.409755599,-0.734656474,-0.629381497,-0.596515993,3102,1572.857143,0.427257324,-0.610441262,-0.662846445,-0.447480047,1.373613493
elk,2001,9544,0,0,0,1,0,0,0,0,151.038619,11200,1814,0.161964286,59,0,0,-1.303004711,-0.88674034,-1.086703275,-0.888037342,-0.639202575,-0.596515993,742.5714286,734,-1.240742665,-1.022159915,-0.227353904,0.023432571,-0.494368344
elk,2004,9547,0,0,0,1,0,0,0,0,151.038619,17500,1430,0.081714286,54,0,0,-1.303004711,-0.584961395,-1.200089267,-1.079763427,-0.639202575,-0.596515993,551.5714286,917.7142857,-1.375770274,-0.931991286,-1.117846253,-0.516877696,-0.916068097
yolo,2004,9570,0,0,0,1,0,0,0,1,151.338619,25000,9538,0.38152,47,23,0.833,-1.301626498,-0.225700746,1.19400871,-1.348179946,-0.594025618,-0.467909916,4353.428571,4494.285714,1.311955792,0.823422234,-0.961825338,-0.639149745,0.659358636
elk,2004,9576,0,0,0,1,0,0,0,0,151.038619,17500,1430,0.081714286,54,0,0,-1.303004711,-0.584961395,-1.200089267,-1.079763427,-0.639202575,-0.596515993,551.5714286,917.7142857,-1.375770274,-0.931991286,-1.117846253,-0.516877696,-0.916068097
yolo,2004,9629,0,0,0,1,0,0,0,0,151.338619,25000,9538,0.38152,47,13,0,-1.301626498,-0.225700746,1.19400871,-1.348179946,-0.613667773,-0.596515993,4353.428571,4494.285714,1.311955792,0.823422234,-0.961825338,-0.639149745,0.659358636
elk,2004,9638,0,0,0,1,0,0,0,0,151.038619,17500,1430,0.081714286,54,24,0,-1.303004711,-0.584961395,-1.200089267,-1.079763427,-0.592061402,-0.596515993,551.5714286,917.7142857,-1.375770274,-0.931991286,-1.117846253,-0.516877696,-0.916068097
elk,2002,9652,0,0,0,1,0,0,0,1,151.038619,14000,1744,0.124571429,59,53,0.204,-1.303004711,-0.752616365,-1.107372596,-0.888037342,-0.535099153,-0.565020627,884.8571429,642.2857143,-1.140153661,-1.067174114,-0.620413701,-0.592884645,-0.690861286
yolo,2002,9664,0,0,0,1,0,0,0,1,151.338619,16400,7247,0.441890244,59,28,0.189,-1.301626498,-0.637652957,0.517531346,-0.888037342,-0.58420454,-0.567336463,2815.571429,2609.857143,0.224766407,-0.101472308,-0.620413701,-0.592884645,0.976593738
lk_red,1999,9685,0,0,0,0,1,0,0,0,623.738619,36000,5944,0.165111111,74,16,0,0.868600654,0.301214872,0.132786691,-0.312859086,-0.607775127,-0.596515993,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
elk,2004,9693,0,0,0,1,0,0,0,0,151.038619,17500,1430,0.081714286,54,34,0,-1.303004711,-0.584961395,-1.200089267,-1.079763427,-0.572419247,-0.596515993,551.5714286,917.7142857,-1.375770274,-0.931991286,-1.117846253,-0.516877696,-0.916068097
lk_red,2007,9704,0,0,0,0,1,0,0,5,623.738619,14600,2909,0.199246575,85,NA,3.571,0.868600654,-0.723875513,-0.763376032,0.108938301,NA,-0.045192704,3590.857143,2296,0.772855287,-0.255516225,0.186815856,-0.540010246,-0.298456419
elk,2001,9745,0,0,0,1,0,0,0,0,151.038619,11200,1814,0.161964286,59,0,0,-1.303004711,-0.88674034,-1.086703275,-0.888037342,-0.639202575,-0.596515993,742.5714286,734,-1.240742665,-1.022159915,-0.227353904,0.023432571,-0.494368344
elk,2004,9775,0,0,0,1,0,0,0,2,151.038619,34900,5092,0.145902579,47,0,0.528,-1.303004711,0.248523311,-0.118788479,-1.348179946,-0.639202575,-0.514998576,3178.857143,2265.571429,0.481591545,-0.270450842,-0.961825338,-0.639149745,-0.578769813
lk_red,2007,9834,0,0,0,0,1,0,0,1,623.738619,14600,2909,0.199246575,85,NA,0.714,0.868600654,-0.723875513,-0.763376032,0.108938301,NA,-0.486282213,3590.857143,2296,0.772855287,-0.255516225,0.186815856,-0.540010246,-0.298456419
yolo,2002,9839,0,0,0,1,0,0,0,1,151.338619,16400,7247,0.441890244,59,0,0.236,-1.301626498,-0.637652957,0.517531346,-0.888037342,-0.639202575,-0.560080177,2815.571429,2609.857143,0.224766407,-0.101472308,-0.620413701,-0.592884645,0.976593738
yolo,2006,9868,0,0,0,1,0,0,0,1,151.338619,91800,1525,0.0166122,56,0,0.719,-1.301626498,2.974114101,-1.172038045,-1.003072993,-0.639202575,-0.485510268,958.8571429,1460.571429,-1.0878393,-0.665552104,-0.636289426,0.160575544,-1.258168203
yolo,2004,9877,0,0,0,1,0,0,0,0,151.338619,25000,9538,0.38152,47,0,0,-1.301626498,-0.225700746,1.19400871,-1.348179946,-0.639202575,-0.596515993,4353.428571,4494.285714,1.311955792,0.823422234,-0.961825338,-0.639149745,0.659358636
elk,2001,9915,0,0,0,1,0,0,0,0,151.038619,11200,1814,0.161964286,59,0,0,-1.303004711,-0.88674034,-1.086703275,-0.888037342,-0.639202575,-0.596515993,742.5714286,734,-1.240742665,-1.022159915,-0.227353904,0.023432571,-0.494368344
yolo,2006,9979,0,0,0,1,0,0,0,0,151.338619,91800,1525,0.0166122,56,0,0,-1.301626498,2.974114101,-1.172038045,-1.003072993,-0.639202575,-0.596515993,958.8571429,1460.571429,-1.0878393,-0.665552104,-0.636289426,0.160575544,-1.258168203
elk,2006,10022,0,0,0,1,0,0,0,1,151.038619,69600,1484,0.021321839,58,0,0.501,-1.303004711,1.91070258,-1.184144362,-0.926382559,-0.639202575,-0.51916708,848.7142857,693.2857143,-1.165704884,-1.042142854,0.695761328,1.089182182,-1.233419871
yolo,2001,10141,0,0,0,1,0,0,0,0,151.338619,11600,6327,0.545431034,59,9,0,-1.301626498,-0.867579772,0.245877407,-0.888037342,-0.621524635,-0.596515993,1743.285714,1639.714286,-0.533286869,-0.577627173,-0.227353904,0.023432571,1.520682529
rbdd,2000,10154,0,0,0,1,0,0,0,1,506.938619,71600,8956,0.125083799,42,6,0.155,0.332016125,2.00650542,1.022158066,-1.539906031,-0.627417282,-0.57258569,3588.714286,4224.857143,0.771340393,0.691184261,-1.071093028,-0.467307947,-0.688168871
yolo,2001,10179,0,0,0,1,0,0,0,0,151.338619,11600,6327,0.545431034,59,8,0,-1.301626498,-0.867579772,0.245877407,-0.888037342,-0.623488851,-0.596515993,1743.285714,1639.714286,-0.533286869,-0.577627173,-0.227353904,0.023432571,1.520682529
elk,2004,10195,0,0,0,1,0,0,0,0,151.038619,34900,5092,0.145902579,47,0,0,-1.303004711,0.248523311,-0.118788479,-1.348179946,-0.639202575,-0.596515993,3178.857143,2265.571429,0.481591545,-0.270450842,-0.961825338,-0.639149745,-0.578769813
elk,2006,10234,0,0,0,1,0,0,0,,151.038619,80000,69,0.0008625,56,0,0,-1.303004711,2.408877347,-1.601959931,-1.003072993,-0.639202575,-0.596515993,145.1428571,2773.857143,-1.66309529,-0.020979628,-0.636289426,0.160575544,-1.340930129
elk,2001,10241,0,0,0,1,0,0,0,1,151.038619,11200,1814,0.161964286,59,7,0.722,-1.303004711,-0.88674034,-1.086703275,-0.888037342,-0.625453066,-0.4850471,742.5714286,734,-1.240742665,-1.022159915,-0.227353904,0.023432571,-0.494368344
elk,2006,10276,0,0,0,1,0,0,0,,151.038619,80000,69,0.0008625,56,0,0,-1.303004711,2.408877347,-1.601959931,-1.003072993,-0.639202575,-0.596515993,145.1428571,2773.857143,-1.66309529,-0.020979628,-0.636289426,0.160575544,-1.340930129
elk,2004,10337,0,0,0,1,0,0,0,0,151.038619,34900,5092,0.145902579,47,40,0,-1.303004711,0.248523311,-0.118788479,-1.348179946,-0.560633954,-0.596515993,3178.857143,2265.571429,0.481591545,-0.270450842,-0.961825338,-0.639149745,-0.578769813
lk_red,1999,10348,0,0,0,0,1,0,0,2,623.738619,36000,5944,0.165111111,70,6,1.724,0.868600654,0.301214872,0.132786691,-0.466239955,-0.627417282,-0.330349275,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
rbdd,2000,10365,0,0,0,1,0,0,0,0,506.938619,76900,12063,0.15686606,39,5,0,0.332016125,2.260382945,1.939580662,-1.654941682,-0.629381497,-0.596515993,4059.428571,7732,1.104112248,2.412521612,-0.526454415,-0.579666046,-0.521158633
elk,2004,10373,0,0,0,1,0,0,0,0,151.038619,34900,5092,0.145902579,47,26,0,-1.303004711,0.248523311,-0.118788479,-1.348179946,-0.588132971,-0.596515993,3178.857143,2265.571429,0.481591545,-0.270450842,-0.961825338,-0.639149745,-0.578769813
yolo,2002,10375,0,0,0,1,0,0,0,0,151.338619,16400,7247,0.441890244,59,0,0,-1.301626498,-0.637652957,0.517531346,-0.888037342,-0.639202575,-0.596515993,2815.571429,2609.857143,0.224766407,-0.101472308,-0.620413701,-0.592884645,0.976593738
elk,2002,10389,0,0,0,1,0,0,0,2,151.038619,14000,1744,0.124571429,59,38,0.378,-1.303004711,-0.752616365,-1.107372596,-0.888037342,-0.564562385,-0.538156933,884.8571429,642.2857143,-1.140153661,-1.067174114,-0.620413701,-0.592884645,-0.690861286
yolo,2006,10395,0,0,0,1,0,0,0,0,151.338619,91800,1525,0.0166122,56,0,0,-1.301626498,2.974114101,-1.172038045,-1.003072993,-0.639202575,-0.596515993,958.8571429,1460.571429,-1.0878393,-0.665552104,-0.636289426,0.160575544,-1.258168203
yolo,2006,10396,0,0,0,1,0,0,0,0,151.338619,71200,4151,0.058300562,58,0,0,-1.301626498,1.987344852,-0.396643214,-0.926382559,-0.639202575,-0.596515993,1530,3537.714286,-0.684069382,0.353928348,0.695761328,1.089182182,-1.039103132
lk_red,2007,10404,16,16,0,0,1,0,0,1,623.738619,14600,2909,0.199246575,85,NA,0.714,0.868600654,-0.723875513,-0.763376032,0.108938301,NA,-0.486282213,3590.857143,2296,0.772855287,-0.255516225,0.186815856,-0.540010246,-0.298456419
lk_red,2003,10425,12,12,0,0,1,0,0,4,623.738619,21400,11052,0.516448598,80,121,2.861,0.868600654,-0.398145858,1.641056605,-0.082787784,-0.401532498,-0.154808928,3930,5781.857143,1.012612612,1.455373906,-1.195114146,-0.592884645,1.368384883
elk,2002,10426,0,0,0,1,0,0,0,1,151.038619,14000,1744,0.124571429,59,9,0.204,-1.303004711,-0.752616365,-1.107372596,-0.888037342,-0.621524635,-0.565020627,884.8571429,642.2857143,-1.140153661,-1.067174114,-0.620413701,-0.592884645,-0.690861286
yolo,2006,10427,0,0,0,1,0,0,0,0,151.338619,91800,1525,0.0166122,56,0,0,-1.301626498,2.974114101,-1.172038045,-1.003072993,-0.639202575,-0.596515993,958.8571429,1460.571429,-1.0878393,-0.665552104,-0.636289426,0.160575544,-1.258168203
lk_red,1999,10434,8,0,8,0,1,0,0,1,623.738619,36000,5944,0.165111111,82,8,0.27,0.868600654,0.301214872,0.132786691,-0.00609735,-0.623488851,-0.55483095,2804.571429,3237.571429,0.216989948,0.206615526,0.664206701,0.596789339,-0.477832328
yolo,2004,10449,0,0,0,1,0,0,0,0,151.338619,25000,9538,0.38152,47,22,0,-1.301626498,-0.225700746,1.19400871,-1.348179946,-0.595989834,-0.596515993,4353.428571,4494.285714,1.311955792,0.823422234,-0.961825338,-0.639149745,0.659358636
elk,2006,10577,0,0,0,1,0,0,0,1,151.038619,69600,1484,0.021321839,58,0,0.501,-1.303004711,1.91070258,-1.184144362,-0.926382559,-0.639202575,-0.51916708,848.7142857,693.2857143,-1.165704884,-1.042142854,0.695761328,1.089182182,-1.233419871
elk,2006,10623,0,0,0,1,0,0,0,,151.038619,69600,1484,0.021321839,58,0,0,-1.303004711,1.91070258,-1.184144362,-0.926382559,-0.639202575,-0.596515993,848.7142857,693.2857143,-1.165704884,-1.042142854,0.695761328,1.089182182,-1.233419871
yolo,2004,10700,0,0,0,1,0,0,0,0,151.338619,25000,9538,0.38152,47,9,0,-1.301626498,-0.225700746,1.19400871,-1.348179946,-0.621524635,-0.596515993,4353.428571,4494.285714,1.311955792,0.823422234,-0.961825338,-0.639149745,0.659358636
elk,2006,10732,0,0,0,1,0,0,0,1,151.038619,80000,69,0.0008625,56,0,0.147,-1.303004711,2.408877347,-1.601959931,-1.003072993,-0.639202575,-0.573820803,145.1428571,2773.857143,-1.66309529,-0.020979628,-0.636289426,0.160575544,-1.340930129
yolo,2002,10838,0,0,0,1,0,0,0,0,151.338619,16400,7247,0.441890244,59,6,0,-1.301626498,-0.637652957,0.517531346,-0.888037342,-0.627417282,-0.596515993,2815.571429,2609.857143,0.224766407,-0.101472308,-0.620413701,-0.592884645,0.976593738
elk,2006,10872,0,0,0,1,0,0,0,1,151.038619,80000,69,0.0008625,56,0,0.714,-1.303004711,2.408877347,-1.601959931,-1.003072993,-0.639202575,-0.486282213,145.1428571,2773.857143,-1.66309529,-0.020979628,-0.636289426,0.160575544,-1.340930129
elk,2006,10894,0,0,0,1,0,0,0,1,151.038619,69600,1484,0.021321839,58,0,0.501,-1.303004711,1.91070258,-1.184144362,-0.926382559,-0.639202575,-0.51916708,848.7142857,693.2857143,-1.165704884,-1.042142854,0.695761328,1.089182182,-1.233419871
elk,2006,10901,0,0,0,1,0,0,0,2,151.038619,69600,1484,0.021321839,58,0,0.556,-1.303004711,1.91070258,-1.184144362,-0.926382559,-0.639202575,-0.510675682,848.7142857,693.2857143,-1.165704884,-1.042142854,0.695761328,1.089182182,-1.233419871
yolo,2000,10901,0,0,0,1,0,0,0,1,151.338619,42600,8590,0.201643192,56,96,0.391,-1.301626498,0.617364244,0.914087042,-1.003072993,-0.450637886,-0.536149875,2291.857143,4917.714286,-0.145473842,1.031244797,-0.276391362,1.089182182,-0.285862614
rbdd,1999,10990,0,0,0,1,0,0,0,0,506.938619,34700,2711,0.078126801,38,8,0,0.332016125,0.238943027,-0.821840684,-1.693286899,-0.623488851,-0.596515993,1243.857143,1852.142857,-0.886358313,-0.473365314,0.189704625,0.50095449,-0.934919704
elk,2006,11009,0,0,0,1,0,0,0,2,151.038619,80000,69,0.0008625,56,0,0.668,-1.303004711,2.408877347,-1.601959931,-1.003072993,-0.639202575,-0.493384109,145.1428571,2773.857143,-1.66309529,-0.020979628,-0.636289426,0.160575544,-1.340930129
yolo,2006,11036,0,0,0,1,0,0,0,0,151.338619,71200,4151,0.058300562,58,0,0,-1.301626498,1.987344852,-0.396643214,-0.926382559,-0.639202575,-0.596515993,1530,3537.714286,-0.684069382,0.353928348,0.695761328,1.089182182,-1.039103132
rbdd,2000,11072,0,0,0,1,0,0,0,0,506.938619,53800,10415,0.193587361,40,7,0,0.332016125,1.153860146,1.45296578,-1.616596465,-0.625453066,-0.596515993,2879.285714,5030.285714,0.269809275,1.086495869,-1.121353942,-0.551576521,-0.328194601
live_oak,2003,11161,0,0,6,1,0,0,0,0,257.838619,40200,11881,0.295547264,35,0,0,-0.812360639,0.502400836,1.885840427,-1.808322551,-0.639202575,-0.596515993,4288.142857,7072.714286,1.265802002,2.088938236,-0.468259255,-0.61106022,0.207586904
elk,2002,11192,0,0,0,1,0,0,0,1,151.038619,14000,1744,0.124571429,59,26,0.154,-1.303004711,-0.752616365,-1.107372596,-0.888037342,-0.588132971,-0.572740079,884.8571429,642.2857143,-1.140153661,-1.067174114,-0.620413701,-0.592884645,-0.690861286
yolo,2006,11196,0,0,0,1,0,0,0,0,151.338619,71200,4151,0.058300562,58,0,0,-1.301626498,1.987344852,-0.396643214,-0.926382559,-0.639202575,-0.596515993,1530,3537.714286,-0.684069382,0.353928348,0.695761328,1.089182182,-1.039103132
live_oak,1999,11342,0,0,0,1,0,0,0,1,257.838619,63900,7873,0.123208138,35,0,0.195,-0.812360639,1.637664487,0.702374135,-1.808322551,-0.639202575,-0.566410128,4391.857143,2778.142857,1.339122903,-0.018876161,0.616887009,1.188321681,-0.698025142
lk_red,2004,11568,6,0,6,0,1,0,0,1,623.738619,21000,7999,0.380904762,88,0,1.02,0.868600654,-0.417306426,0.739578914,0.223973952,-0.639202575,-0.439039164,3547.142857,4066.285714,0.741951437,0.613355973,-0.975844282,-0.62427882,0.656125668
ryde,2007,11579,42,16,26,0,0,1,0,4,76.933617,11200,6289,0.561517857,145,NA,1.178,-1.643446471,-0.88674034,0.234656918,2.409651322,NA,-0.414645695,4364,2373.714286,1.319429272,-0.217373352,-0.308037453,-0.492092822,1.605215978
live_oak,2003,11659,0,0,0,1,0,0,0,1,257.838619,50000,11688,0.23376,35,0,0.177,-0.812360639,0.971834751,1.828852155,-1.808322551,-0.639202575,-0.569189131,4293.714286,5697.714286,1.269740728,1.414075833,-1.14660596,-0.573056746,-0.11709439
yolo,2006,11737,0,0,0,1,0,0,0,2,151.338619,71200,4151,0.058300562,58,0,1.429,-1.301626498,1.987344852,-0.396643214,-0.926382559,-0.639202575,-0.375894044,1530,3537.714286,-0.684069382,0.353928348,0.695761328,1.089182182,-1.039103132
